longitude,latitude
-82.3,38.85
-82.3,38.85
-82.3,38.85
-82.3,38.85
-97.18,33.23
-97.18,33.23
-97.18,33.23
-97.18,33.23
-97.18,33.23
-97.18,33.23
-72.71,41.74
-72.71,41.74
-72.71,41.74
-72.71,41.74
-72.71,41.74
-72.71,41.74
-72.71,41.74
-72.71,41.74
-72.71,41.74
-72.71,41.74
-72.71,41.74
-72.71,41.74
-72.71,41.74
-72.71,41.74
-72.71,41.74
-72.71,41.74
-72.71,41.74
-72.71,41.74
-72.71,41.74
-72.71,41.74
-72.71,41.74
-72.71,41.74
-72.71,41.74
-72.71,41.74
-72.71,41.74
-72.71,41.74
-72.71,41.74
-72.71,41.74
-72.71,41.74
-72.71,41.74
-72.71,41.74
-72.71,41.74
-72.71,41.74
-72.71,41.74
-72.71,41.74
-72.71,41.74
-72.71,41.74
-72.71,41.74
-72.71,41.74
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-122.46,45.53
-93.03,30.97
-93.03,30.97
-93.03,30.97
-93.03,30.97
-93.03,30.97
-93.03,30.97
-93.03,30.97
-93.03,30.97
-93.03,30.97
-93.03,30.97
-93.03,30.97
-93.03,30.97
-93.03,30.97
-93.03,30.97
-93.03,30.97
-93.03,30.97
-93.03,30.97
-93.03,30.97
-93.03,30.97
-93.03,30.97
-93.03,30.97
-93.03,30.97
-93.03,30.97
-93.03,30.97
-93.03,30.97
-93.03,30.97
-93.03,30.97
-93.03,30.97
-93.03,30.97
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-106.47,35.17
-71.14,42.26
-71.14,42.26
-71.14,42.26
-71.14,42.26
-71.14,42.26
-71.14,42.26
-71.14,42.26
-71.14,42.26
-71.14,42.26
-71.14,42.26
-71.14,42.26
-71.14,42.26
-71.14,42.26
-71.14,42.26
-71.14,42.26
-71.14,42.26
-71.14,42.26
-71.14,42.26
-71.14,42.26
-71.14,42.26
-122.9,47.04
-122.9,47.04
-122.9,47.04
-122.9,47.04
-122.9,47.04
-122.9,47.04
-122.9,47.04
-122.9,47.04
-122.9,47.04
-122.9,47.04
-122.9,47.04
-122.9,47.04
-122.9,47.04
-122.9,47.04
-122.9,47.04
-122.9,47.04
-122.9,47.04
-122.9,47.04
-122.9,47.04
-122.9,47.04
-122.9,47.04
-122.9,47.04
-122.9,47.04
-122.9,47.04
-122.9,47.04
-122.9,47.04
-122.9,47.04
-122.9,47.04
-122.9,47.04
-122.9,47.04
-122.9,47.04
-122.9,47.04
-122.9,47.04
-122.9,47.04
-122.9,47.04
-122.9,47.04
-122.41,37.79
-122.41,37.79
-122.41,37.79
-122.41,37.79
-122.41,37.79
-122.41,37.79
-97.69,30.4
-97.69,30.4
-97.69,30.4
-97.69,30.4
-97.69,30.4
-97.69,30.4
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-95.56,42.75
-73.11,40.75
-73.11,40.75
-73.11,40.75
-73.11,40.75
-73.11,40.75
-73.11,40.75
-73.11,40.75
-73.11,40.75
-73.11,40.75
-73.11,40.75
-73.11,40.75
-73.11,40.75
-73.11,40.75
-73.11,40.75
-73.11,40.75
-73.11,40.75
-73.11,40.75
-73.11,40.75
-73.11,40.75
-73.11,40.75
-73.11,40.75
-73.11,40.75
-73.11,40.75
-73.11,40.75
-73.11,40.75
-73.11,40.75
-73.11,40.75
-73.11,40.75
-73.11,40.75
-73.11,40.75
-73.11,40.75
-73.11,40.75
-73.11,40.75
-73.11,40.75
-73.11,40.75
-73.11,40.75
-117.93,33.87
-117.93,33.87
-117.93,33.87
-117.93,33.87
-117.93,33.87
-117.93,33.87
-117.93,33.87
-117.93,33.87
-117.93,33.87
-117.93,33.87
-117.93,33.87
-117.93,33.87
-117.93,33.87
-117.93,33.87
-117.93,33.87
-117.93,33.87
-117.93,33.87
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-123.1,44.07
-117.83,33.68
-117.83,33.68
-117.83,33.68
-117.83,33.68
-80.4,26.13
-80.4,26.13
-80.4,26.13
-80.4,26.13
-80.4,26.13
-80.4,26.13
-80.4,26.13
-80.4,26.13
-80.4,26.13
-80.4,26.13
-80.4,26.13
-80.4,26.13
-80.4,26.13
-80.4,26.13
-117.83,33.68
-117.83,33.68
-117.83,33.68
-117.83,33.68
-117.83,33.68
-117.83,33.68
-117.83,33.68
-117.83,33.68
-117.83,33.68
-117.83,33.68
-117.83,33.68
-117.83,33.68
-117.83,33.68
-117.83,33.68
-117.83,33.68
-117.83,33.68
-117.83,33.68
-117.83,33.68
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-93.62,41.63
-84.56,39.1
-84.56,39.1
-84.56,39.1
-84.56,39.1
-84.56,39.1
-84.56,39.1
-84.56,39.1
-84.56,39.1
-84.56,39.1
-84.56,39.1
-84.56,39.1
-84.56,39.1
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-97.51,35.54
-67.27,46.12
-67.27,46.12
-67.27,46.12
-67.27,46.12
-67.27,46.12
-67.27,46.12
-67.27,46.12
-67.27,46.12
-67.27,46.12
-67.27,46.12
-67.27,46.12
-67.27,46.12
-67.27,46.12
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-117.79,33.72
-73.09,40.83
-73.09,40.83
-73.09,40.83
-73.09,40.83
-73.09,40.83
-73.09,40.83
-73.09,40.83
-73.09,40.83
-73.09,40.83
-87.92,43.0
-87.92,43.0
-87.92,43.0
-87.92,43.0
-87.92,43.0
-87.92,43.0
-87.92,43.0
-87.92,43.0
-87.92,43.0
-87.92,43.0
-87.92,43.0
-87.92,43.0
-87.92,43.0
-87.92,43.0
-87.92,43.0
-87.92,43.0
-87.92,43.0
-87.92,43.0
-87.92,43.0
-87.92,43.0
-87.92,43.0
-87.92,43.0
-87.92,43.0
-87.92,43.0
-87.92,43.0
-82.67,41.4
-82.67,41.4
-82.67,41.4
-82.67,41.4
-82.67,41.4
-82.67,41.4
-82.67,41.4
-82.67,41.4
-82.67,41.4
-82.67,41.4
-82.67,41.4
-82.67,41.4
-82.67,41.4
-82.67,41.4
-82.67,41.4
-82.67,41.4
-82.67,41.4
-82.67,41.4
-82.67,41.4
-82.67,41.4
-82.67,41.4
-82.67,41.4
-82.67,41.4
-82.67,41.4
-82.67,41.4
-82.67,41.4
-82.67,41.4
-82.67,41.4
-82.67,41.4
-82.67,41.4
-82.67,41.4
-82.67,41.4
-82.67,41.4
-82.67,41.4
-82.67,41.4
-71.08,42.31
-71.08,42.31
-71.08,42.31
-71.08,42.31
-71.08,42.31
-71.08,42.31
-71.08,42.31
-71.08,42.31
-71.08,42.31
-71.08,42.31
-71.08,42.31
-71.08,42.31
-88.2,41.76
-88.2,41.76
-88.2,41.76
-88.2,41.76
-88.2,41.76
-88.2,41.76
-88.2,41.76
-117.27,32.81
-117.27,32.81
-117.27,32.81
-117.27,32.81
-117.27,32.81
-117.27,32.81
-117.27,32.81
-117.27,32.81
-118.26,34.05
-118.26,34.05
-118.26,34.05
-118.26,34.05
-118.26,34.05
-118.26,34.05
-118.26,34.05
-118.26,34.05
-118.26,34.05
-118.26,34.05
-87.81,41.89
-87.81,41.89
-87.81,41.89
-87.81,41.89
-87.81,41.89
-87.81,41.89
-87.81,41.89
-87.81,41.89
-87.81,41.89
-87.81,41.89
-87.81,41.89
-87.81,41.89
-87.81,41.89
-87.81,41.89
-87.81,41.89
-87.81,41.89
-87.81,41.89
-87.81,41.89
-87.81,41.89
-87.81,41.89
-87.81,41.89
-87.81,41.89
-87.81,41.89
-87.81,41.89
-87.81,41.89
-87.81,41.89
-87.81,41.89
-87.81,41.89
-87.81,41.89
-87.81,41.89
-87.81,41.89
-87.81,41.89
-87.81,41.89
-87.81,41.89
-87.81,41.89
-87.81,41.89
-73.2,40.9
-73.2,40.9
-73.2,40.9
-73.2,40.9
-73.2,40.9
-73.2,40.9
-73.2,40.9
-73.2,40.9
-73.2,40.9
-73.2,40.9
-73.2,40.9
-73.2,40.9
-73.2,40.9
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-90.41,38.57
-98.47,39.34
-98.47,39.34
-98.47,39.34
-98.47,39.34
-98.47,39.34
-98.47,39.34
-98.47,39.34
-98.47,39.34
-98.47,39.34
-98.47,39.34
-98.47,39.34
-98.47,39.34
-98.47,39.34
-98.47,39.34
-98.47,39.34
-98.47,39.34
-98.47,39.34
-98.47,39.34
-98.47,39.34
-98.47,39.34
-98.47,39.34
-98.47,39.34
-98.47,39.34
-98.47,39.34
-98.47,39.34
-98.47,39.34
-98.47,39.34
-98.47,39.34
-98.47,39.34
-98.47,39.34
-98.47,39.34
-98.47,39.34
-98.47,39.34
-98.47,39.34
-98.47,39.34
-98.47,39.34
-98.47,39.34
-98.47,39.34
-98.47,39.34
-98.47,39.34
-98.47,39.34
-73.38,40.67
-73.38,40.67
-73.38,40.67
-73.38,40.67
-73.38,40.67
-73.38,40.67
-73.38,40.67
-73.38,40.67
-73.38,40.67
-73.38,40.67
-73.38,40.67
-73.38,40.67
-73.38,40.67
-117.03,32.58
-117.03,32.58
-117.03,32.58
-117.03,32.58
-117.03,32.58
-117.03,32.58
-117.03,32.58
-117.03,32.58
-117.03,32.58
-117.03,32.58
-117.03,32.58
-117.03,32.58
-117.03,32.58
-117.03,32.58
-117.03,32.58
-117.03,32.58
-117.03,32.58
-117.03,32.58
-117.03,32.58
-90.34,38.79
-90.34,38.79
-90.34,38.79
-90.34,38.79
-90.34,38.79
-90.34,38.79
-90.34,38.79
-90.34,38.79
-90.34,38.79
-90.34,38.79
-90.34,38.79
-90.34,38.79
-90.34,38.79
-90.34,38.79
-90.34,38.79
-90.34,38.79
-90.34,38.79
-90.34,38.79
-90.34,38.79
-90.34,38.79
-90.34,38.79
-90.34,38.79
-90.34,38.79
-90.34,38.79
-119.67,34.42
-119.67,34.42
-119.67,34.42
-119.67,34.42
-119.67,34.42
-119.67,34.42
-119.67,34.42
-98.52,33.84
-98.52,33.84
-98.52,33.84
-98.52,33.84
-98.52,33.84
-98.52,33.84
-98.52,33.84
-122.3,37.77
-122.3,37.77
-122.3,37.77
-122.3,37.77
-122.3,37.77
-122.3,37.77
-122.3,37.77
-122.3,37.77
-122.3,37.77
-122.3,37.77
-122.3,37.77
-122.3,37.77
-122.3,37.77
-122.3,37.77
-122.3,37.77
-122.3,37.77
-122.3,37.77
-122.3,37.77
-89.73,39.79
-89.73,39.79
-89.73,39.79
-89.73,39.79
-89.73,39.79
-89.73,39.79
-89.73,39.79
-89.73,39.79
-89.73,39.79
-89.73,39.79
-89.73,39.79
-89.73,39.79
-89.73,39.79
-89.73,39.79
-89.73,39.79
-89.73,39.79
-91.55,41.63
-91.55,41.63
-91.55,41.63
-91.55,41.63
-91.55,41.63
-91.55,41.63
-91.55,41.63
-91.55,41.63
-91.55,41.63
-91.55,41.63
