longitude,latitude
-91.55,41.63
-91.55,41.63
-91.55,41.63
-91.55,41.63
-91.55,41.63
-91.55,41.63
-91.55,41.63
-91.55,41.63
-91.55,41.63
-91.55,41.63
-91.55,41.63
-91.55,41.63
-91.55,41.63
-91.55,41.63
-91.55,41.63
-91.55,41.63
-91.55,41.63
-91.55,41.63
-91.55,41.63
-91.55,41.63
-91.55,41.63
-91.55,41.63
-91.55,41.63
-91.55,41.63
-91.55,41.63
-91.55,41.63
-91.55,41.63
-91.55,41.63
-91.55,41.63
-95.4,29.78
-95.4,29.78
-95.4,29.78
-95.4,29.78
-118.31,33.72
-118.31,33.72
-118.31,33.72
-118.31,33.72
-118.31,33.72
-118.31,33.72
-118.31,33.72
-118.31,33.72
-118.31,33.72
-118.31,33.72
-118.31,33.72
-118.31,33.72
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-87.95,43.02
-73.52,44.84
-73.52,44.84
-73.52,44.84
-73.52,44.84
-73.52,44.84
-73.52,44.84
-73.52,44.84
-73.52,44.84
-73.52,44.84
-73.52,44.84
-73.52,44.84
-73.52,44.84
-73.52,44.84
-73.52,44.84
-73.52,44.84
-73.08,40.83
-73.08,40.83
-73.08,40.83
-73.08,40.83
-73.08,40.83
-73.08,40.83
-73.08,40.83
-73.08,40.83
-73.08,40.83
-73.08,40.83
-73.08,40.83
-73.08,40.83
-73.08,40.83
-73.08,40.83
-73.08,40.83
-73.08,40.83
-73.08,40.83
-73.08,40.83
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-108.56,39.06
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-107.42,38.91
-81.89,28.82
-81.89,28.82
-81.89,28.82
-81.89,28.82
-81.89,28.82
-81.89,28.82
-81.89,28.82
-81.89,28.82
-81.89,28.82
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-80.6,40.65
-81.92,28.75
-81.92,28.75
-81.92,28.75
-81.92,28.75
-81.92,28.75
-81.92,28.75
-81.92,28.75
-81.92,28.75
-81.92,28.75
-81.92,28.75
-81.92,28.75
-81.92,28.75
-81.92,28.75
-81.92,28.75
-81.92,28.75
-81.92,28.75
-81.92,28.75
-81.92,28.75
-81.92,28.75
-81.92,28.75
-81.92,28.75
-81.92,28.75
-117.27,32.82
-117.27,32.82
-117.27,32.82
-117.27,32.82
-117.27,32.82
-117.27,32.82
-117.27,32.82
-117.27,32.82
-117.27,32.82
-81.91,28.76
-81.91,28.76
-81.91,28.76
-81.91,28.76
-81.91,28.76
-81.91,28.76
-81.91,28.76
-81.91,28.76
-81.91,28.76
-81.91,28.76
-81.91,28.76
-89.71,39.79
-89.71,39.79
-89.71,39.79
-89.71,39.79
-89.71,39.79
-89.71,39.79
-89.71,39.79
-89.71,39.79
-89.71,39.79
-89.71,39.79
-89.71,39.79
-89.71,39.79
-89.71,39.79
-89.71,39.79
-89.71,39.79
-89.71,39.79
-89.71,39.79
-89.71,39.79
-89.71,39.79
-89.71,39.79
-89.71,39.79
-89.71,39.79
-89.71,39.79
-89.71,39.79
-89.71,39.79
-89.71,39.79
-89.71,39.79
-89.71,39.79
-89.71,39.79
-89.71,39.79
-89.71,39.79
-71.17,42.27
-71.17,42.27
-71.17,42.27
-71.17,42.27
-71.17,42.27
-71.17,42.27
-71.17,42.27
-71.17,42.27
-71.17,42.27
-71.17,42.27
-71.17,42.27
-71.17,42.27
-71.17,42.27
-71.17,42.27
-71.17,42.27
-71.17,42.27
-71.17,42.27
-71.17,42.27
-71.17,42.27
-71.17,42.27
-71.17,42.27
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-114.09,36.81
-72.67,42.05
-72.67,42.05
-72.67,42.05
-72.67,42.05
-72.67,42.05
-72.67,42.05
-72.67,42.05
-72.67,42.05
-72.67,42.05
-72.67,42.05
-72.67,42.05
-72.67,42.05
-72.67,42.05
-72.67,42.05
-72.67,42.05
-72.67,42.05
-72.67,42.05
-72.67,42.05
-72.67,42.05
-72.67,42.05
-80.39,26.13
-80.39,26.13
-80.39,26.13
-80.39,26.13
-80.39,26.13
-80.39,26.13
-80.39,26.13
-80.39,26.13
-80.39,26.13
-80.39,26.13
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-110.82,32.2
-122.23,37.49
-122.23,37.49
-122.23,37.49
-122.23,37.49
-122.23,37.49
-122.23,37.49
-122.23,37.49
-122.23,37.49
-122.23,37.49
-122.23,37.49
-122.23,37.49
-122.23,37.49
-122.23,37.49
-97.67,30.54
-97.67,30.54
-97.67,30.54
-97.67,30.54
-97.67,30.54
-97.67,30.54
-81.31,28.91
-81.31,28.91
-81.31,28.91
-81.31,28.91
-81.31,28.91
-81.31,28.91
-81.31,28.91
-81.31,28.91
-81.31,28.91
-87.65,41.78
-87.65,41.78
-87.65,41.78
-87.65,41.78
-87.65,41.78
-87.65,41.78
-87.65,41.78
-87.65,41.78
-87.65,41.78
-87.65,41.78
-87.65,41.78
-87.65,41.78
-87.65,41.78
-87.65,41.78
-87.65,41.78
-87.65,41.78
-87.65,41.78
-87.65,41.78
-87.65,41.78
-87.65,41.78
-87.65,41.78
-87.65,41.78
-87.65,41.78
-87.65,41.78
-87.65,41.78
-87.65,41.78
-87.65,41.78
-87.65,41.78
-87.65,41.78
-87.65,41.78
-87.65,41.78
-87.65,41.78
-87.65,41.78
-87.65,41.78
-87.65,41.78
-90.51,38.61
-90.51,38.61
-90.51,38.61
-90.51,38.61
-90.51,38.61
-90.51,38.61
-90.51,38.61
-90.51,38.61
-90.51,38.61
-90.51,38.61
-90.51,38.61
-90.51,38.61
-90.51,38.61
-90.51,38.61
-90.51,38.61
-90.51,38.61
-90.51,38.61
-90.51,38.61
-90.51,38.61
-90.51,38.61
-90.51,38.61
-90.51,38.61
-97.68,30.64
-97.68,30.64
-97.68,30.64
-97.68,30.64
-97.68,30.64
-97.68,30.64
-119.0,34.18
-119.0,34.18
-119.0,34.18
-119.0,34.18
-119.0,34.18
-119.0,34.18
-119.0,34.18
-119.0,34.18
-119.0,34.18
-119.0,34.18
-119.0,34.18
-119.0,34.18
-119.0,34.18
-97.75,30.27
-97.75,30.27
-97.75,30.27
-97.75,30.27
-97.75,30.27
-97.75,30.27
-117.27,32.82
-117.27,32.82
-117.27,32.82
-117.27,32.82
-117.27,32.82
-117.27,32.82
-96.71,33.06
-96.71,33.06
-96.71,33.06
-96.71,33.06
-96.71,33.06
-96.71,33.06
-96.71,33.06
-72.68,40.93
-72.68,40.93
-72.68,40.93
-72.68,40.93
-72.68,40.93
-72.68,40.93
-72.68,40.93
-72.68,40.93
-72.68,40.93
-72.68,40.93
-72.68,40.93
-72.68,40.93
-72.68,40.93
-72.68,40.93
-72.68,40.93
-72.68,40.93
-89.67,39.78
-89.67,39.78
-89.67,39.78
-89.67,39.78
-89.67,39.78
-89.67,39.78
-89.67,39.78
-89.67,39.78
-89.67,39.78
-89.67,39.78
-89.67,39.78
-89.67,39.78
-89.67,39.78
-89.67,39.78
-89.67,39.78
-89.67,39.78
-89.67,39.78
-89.67,39.78
-80.25,25.91
-80.25,25.91
-80.25,25.91
-80.25,25.91
-80.25,25.91
-80.25,25.91
-80.25,25.91
-80.25,25.91
-80.25,25.91
-80.25,25.91
-80.25,25.91
-80.25,25.91
-80.25,25.91
-80.25,25.91
-80.25,25.91
-71.09,42.3
-71.09,42.3
-71.09,42.3
-71.09,42.3
-71.09,42.3
-71.09,42.3
-71.09,42.3
-71.09,42.3
-71.09,42.3
-71.09,42.3
-71.09,42.3
-71.09,42.3
-71.09,42.3
-71.09,42.3
-119.71,34.41
-119.71,34.41
-119.71,34.41
-119.71,34.41
-73.21,41.18
-73.21,41.18
-73.21,41.18
-73.21,41.18
-73.21,41.18
-73.21,41.18
-73.21,41.18
-73.21,41.18
-73.21,41.18
-73.21,41.18
-73.21,41.18
-73.21,41.18
-73.21,41.18
-73.21,41.18
-73.21,41.18
-73.21,41.18
-73.21,41.18
-73.21,41.18
-73.21,41.18
-73.21,41.18
-73.21,41.18
-73.21,41.18
-73.21,41.18
-73.21,41.18
-73.21,41.18
-73.21,41.18
-73.21,41.18
-73.21,41.18
-73.21,41.18
-73.21,41.18
-73.21,41.18
-73.21,41.18
-73.21,41.18
-73.21,41.18
-73.21,41.18
-73.21,41.18
-73.21,41.18
-73.21,41.18
-73.21,41.18
-73.21,41.18
-73.21,41.18
-80.41,26.13
-80.41,26.13
-80.41,26.13
-80.41,26.13
-80.41,26.13
-80.41,26.13
-80.41,26.13
-80.41,26.13
-80.41,26.13
-80.41,26.13
-80.41,26.13
-80.41,26.13
-80.41,26.13
-80.41,26.13
-98.54,29.44
-98.54,29.44
-98.54,29.44
-98.54,29.44
-98.54,29.44
-80.41,26.13
-80.41,26.13
-80.41,26.13
-80.41,26.13
-80.41,26.13
-80.41,26.13
-80.41,26.13
-80.41,26.13
-80.41,26.13
-80.41,26.13
-80.41,26.13
-80.41,26.13
-80.41,26.13
-80.41,26.13
-80.41,26.13
-80.41,26.13
-80.41,26.13
-80.41,26.13
-80.41,26.13
-80.41,26.13
-80.41,26.13
-80.41,26.13
-80.41,26.13
-122.4,37.8
-122.4,37.8
-122.4,37.8
-122.4,37.8
-122.4,37.8
-122.4,37.8
-122.4,37.8
-73.94,42.8
-73.94,42.8
-73.94,42.8
-73.94,42.8
-73.94,42.8
-73.94,42.8
-73.94,42.8
-73.94,42.8
-73.94,42.8
-73.94,42.8
-73.94,42.8
-73.94,42.8
-73.94,42.8
-73.94,42.8
-73.94,42.8
-94.77,32.54
-94.77,32.54
-94.77,32.54
-94.77,32.54
-94.77,32.54
-94.77,32.54
-94.77,32.54
-94.77,32.54
-118.38,33.81
-118.38,33.81
-118.38,33.81
-118.38,33.81
-118.38,33.81
-118.38,33.81
-118.38,33.81
-118.38,33.81
-118.38,33.81
-118.38,33.81
-118.38,33.81
-118.38,33.81
-118.38,33.81
-118.38,33.81
-118.38,33.81
-117.9,34.01
-117.9,34.01
-117.9,34.01
-117.9,34.01
-117.9,34.01
-117.9,34.01
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-97.33,31.12
-87.92,43.01
-87.92,43.01
-87.92,43.01
-87.92,43.01
-87.92,43.01
-87.92,43.01
-87.92,43.01
-87.92,43.01
-87.92,43.01
-87.92,43.01
-87.92,43.01
-87.92,43.01
-87.92,43.01
-87.92,43.01
-87.92,43.01
-87.92,43.01
-87.92,43.01
-87.92,43.01
-87.92,43.01
-87.92,43.01
-87.92,43.01
-87.92,43.01
-87.92,43.01
-87.92,43.01
-87.92,43.01
-87.92,43.01
-87.92,43.01
-87.92,43.01
-87.92,43.01
-87.92,43.01
-87.92,43.01
-87.92,43.01
-117.19,33.13
-117.19,33.13
-117.19,33.13
-117.19,33.13
-117.19,33.13
-117.19,33.13
-117.19,33.13
-97.64,33.33
-97.64,33.33
-97.64,33.33
-97.64,33.33
-97.64,33.33
-97.64,33.33
-81.49,40.96
-81.49,40.96
-81.49,40.96
-81.49,40.96
-81.49,40.96
-81.49,40.96
-81.49,40.96
-81.49,40.96
-81.49,40.96
-81.49,40.96
-81.49,40.96
-81.49,40.96
-81.49,40.96
-81.49,40.96
-81.49,40.96
-81.49,40.96
-81.49,40.96
-81.49,40.96
-81.49,40.96
-81.49,40.96
-97.51,26.02
-97.51,26.02
-97.51,26.02
-97.51,26.02
-81.37,28.59
-81.37,28.59
-81.37,28.59
-81.37,28.59
-81.37,28.59
-81.37,28.59
-81.37,28.59
-81.37,28.59
-81.37,28.59
-81.37,28.59
-118.38,33.81
-118.38,33.81
-118.38,33.81
-118.38,33.81
-118.38,33.81
-118.38,33.81
-118.38,33.81
-117.26,32.82
-117.26,32.82
-117.26,32.82
-117.26,32.82
-117.26,32.82
-117.26,32.82
-117.26,32.82
-117.26,32.82
-117.26,32.82
-117.26,32.82
-117.26,32.82
-117.26,32.82
-117.26,32.82
-117.26,32.82
-117.26,32.82
-80.42,26.13
-80.42,26.13
-80.42,26.13
-80.42,26.13
-80.42,26.13
-80.42,26.13
-80.42,26.13
-80.42,26.13
-80.42,26.13
-80.42,26.13
-97.73,29.21
-97.73,29.21
-97.73,29.21
-97.73,29.21
-97.73,29.21
-97.73,29.21
-97.73,29.21
-97.73,29.21
-117.79,33.71
-117.79,33.71
-117.79,33.71
-117.79,33.71
-117.79,33.71
-117.79,33.71
-117.79,33.71
-117.79,33.71
-117.79,33.71
-117.79,33.71
-117.79,33.71
-117.79,33.71
-117.79,33.71
-117.79,33.71
-117.79,33.71
-117.79,33.71
-117.79,33.71
-117.79,33.71
-117.79,33.71
-117.79,33.71
-117.79,33.71
-117.79,33.71
-117.79,33.71
-117.79,33.71
-117.79,33.71
-117.79,33.71
-117.79,33.71
-117.79,33.71
-117.79,33.71
-117.79,33.71
-117.79,33.71
-117.79,33.71
-117.79,33.71
-117.79,33.71
-117.79,33.71
-117.79,33.71
-117.79,33.71
-117.79,33.71
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-105.12,40.15
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-123.11,42.05
-98.93,29.58
-98.93,29.58
-98.93,29.58
-98.93,29.58
-98.93,29.58
-70.89,42.48
-70.89,42.48
-70.89,42.48
-70.89,42.48
-70.89,42.48
-70.89,42.48
-70.89,42.48
-70.89,42.48
-70.89,42.48
-70.89,42.48
-70.89,42.48
-70.89,42.48
-70.89,42.48
-70.89,42.48
-70.89,42.48
-70.89,42.48
-70.89,42.48
-97.7,30.26
-97.7,30.26
-97.7,30.26
-97.7,30.26
-97.7,30.26
